,code_pref,code_MIC,type,prefecture_j,prefecture_s,prefecture_en,prefecture_kana,cities,cities_kana,vaccine_pop,政令指定都市
1963,,401358.0,行政区,福岡県,,,フクオカケン,福岡市西区,フクオカシニシク,False,True
1964,,401366.0,行政区,福岡県,,,フクオカケン,福岡市城南区,フクオカシジョウナンク,False,True
1965,,401374.0,行政区,福岡県,,,フクオカケン,福岡市早良区,フクオカシサワラク,False,True
1966,,431010.0,行政区,熊本県,,,クマモトケン,熊本市中央区,クマモトシチュウオウク,False,True
1967,,431028.0,行政区,熊本県,,,クマモトケン,熊本市東区,クマモトシヒガシク,False,True
1968,,431036.0,行政区,熊本県,,,クマモトケン,熊本市西区,クマモトシニシク,False,True
1969,,431044.0,行政区,熊本県,,,クマモトケン,熊本市南区,クマモトシミナミク,False,True
1970,,431052.0,行政区,熊本県,,,クマモトケン,熊本市北区,クマモトシキタク,False,True
1971,,23001.0,郡・島嶼,青森県,,,,東津軽郡,,False,False
1972,,23205.0,郡・島嶼,青森県,,,,西津軽郡,,False,False
1973,,23400.0,郡・島嶼,青森県,,,,中津軽郡,,False,False
1974,,23604.0,郡・島嶼,青森県,,,,南津軽郡,,False,False
1975,,23809.0,郡・島嶼,青森県,,,,北津軽郡,,False,False
1976,,24007.0,郡・島嶼,青森県,,,,上北郡,,False,False
1977,,24201.0,郡・島嶼,青森県,,,,下北郡,,False,False
1978,,24406.0,郡・島嶼,青森県,,,,三戸郡,,False,False
1979,,33006.0,郡・島嶼,岩手県,,,,岩手郡,,False,False
1980,,33201.0,郡・島嶼,岩手県,,,,紫波郡,,False,False
1981,,33600.0,郡・島嶼,岩手県,,,,和賀郡,,False,False
1982,,33804.0,郡・島嶼,岩手県,,,,胆沢郡,,False,False
1983,,34002.0,郡・島嶼,岩手県,,,,西磐井郡,,False,False
1984,,34401.0,郡・島嶼,岩手県,,,,気仙郡,,False,False
1985,,34606.0,郡・島嶼,岩手県,,,,上閉伊郡,,False,False
1986,,34801.0,郡・島嶼,岩手県,,,,下閉伊郡,,False,False
1987,,35009.0,郡・島嶼,岩手県,,,,九戸郡,,False,False
1988,,35203.0,郡・島嶼,岩手県,,,,二戸郡,,False,False
1989,,43001.0,郡・島嶼,宮城県,,,,刈田郡,,False,False
1990,,43206.0,郡・島嶼,宮城県,,,,柴田郡,,False,False
1991,,43401.0,郡・島嶼,宮城県,,,,伊具郡,,False,False
1992,,43605.0,郡・島嶼,宮城県,,,,亘理郡,,False,False
1993,,44008.0,郡・島嶼,宮城県,,,,宮城郡,,False,False
1994,,44202.0,郡・島嶼,宮城県,,,,黒川郡,,False,False
1995,,44407.0,郡・島嶼,宮城県,,,,加美郡,,False,False
1996,,45004.0,郡・島嶼,宮城県,,,,遠田郡,,False,False
1997,,45802.0,郡・島嶼,宮城県,,,,牡鹿郡,,False,False
1998,,46001.0,郡・島嶼,宮城県,,,,本吉郡,,False,False
1999,,53007.0,郡・島嶼,秋田県,,,,鹿角郡,,False,False
2000,,53201.0,郡・島嶼,秋田県,,,,北秋田郡,,False,False
2001,,53406.0,郡・島嶼,秋田県,,,,山本郡,,False,False
2002,,53601.0,郡・島嶼,秋田県,,,,南秋田郡,,False,False
2003,,54208.0,郡・島嶼,秋田県,,,,仙北郡,,False,False
2004,,54607.0,郡・島嶼,秋田県,,,,雄勝郡,,False,False
2005,,63002.0,郡・島嶼,山形県,,,,東村山郡,,False,False
2006,,63207.0,郡・島嶼,山形県,,,,西村山郡,,False,False
2007,,63401.0,郡・島嶼,山形県,,,,北村山郡,,False,False
2008,,63606.0,郡・島嶼,山形県,,,,最上郡,,False,False
2009,,63801.0,郡・島嶼,山形県,,,,東置賜郡,,False,False
2010,,64009.0,郡・島嶼,山形県,,,,西置賜郡,,False,False
2011,,64203.0,郡・島嶼,山形県,,,,東田川郡,,False,False
2012,,64602.0,郡・島嶼,山形県,,,,飽海郡,,False,False
2013,,73008.0,郡・島嶼,福島県,,,,伊達郡,,False,False
2014,,73202.0,郡・島嶼,福島県,,,,安達郡,,False,False
2015,,73407.0,郡・島嶼,福島県,,,,岩瀬郡,,False,False
2016,,73601.0,郡・島嶼,福島県,,,,南会津郡,,False,False
2017,,74004.0,郡・島嶼,福島県,,,,耶麻郡,,False,False
2018,,74209.0,郡・島嶼,福島県,,,,河沼郡,,False,False
2019,,74403.0,郡・島嶼,福島県,,,,大沼郡,,False,False
2020,,74608.0,郡・島嶼,福島県,,,,西白河郡,,False,False
2021,,74802.0,郡・島嶼,福島県,,,,東白川郡,,False,False
2022,,75001.0,郡・島嶼,福島県,,,,石川郡,,False,False
2023,,75205.0,郡・島嶼,福島県,,,,田村郡,,False,False
2024,,75400.0,郡・島嶼,福島県,,,,双葉郡,,False,False
2025,,75604.0,郡・島嶼,福島県,,,,相馬郡,,False,False
2026,,83003.0,郡・島嶼,茨城県,,,,東茨城郡,,False,False
2027,,83402.0,郡・島嶼,茨城県,,,,那珂郡,,False,False
2028,,83607.0,郡・島嶼,茨城県,,,,久慈郡,,False,False
2029,,84409.0,郡・島嶼,茨城県,,,,稲敷郡,,False,False
2030,,85201.0,郡・島嶼,茨城県,,,,結城郡,,False,False
2031,,85405.0,郡・島嶼,茨城県,,,,猿島郡,,False,False
2032,,85600.0,郡・島嶼,茨城県,,,,北相馬郡,,False,False
2033,,93009.0,郡・島嶼,栃木県,,,,河内郡,,False,False
2034,,93408.0,郡・島嶼,栃木県,,,,芳賀郡,,False,False
2035,,93602.0,郡・島嶼,栃木県,,,,下都賀郡,,False,False
2036,,93807.0,郡・島嶼,栃木県,,,,塩谷郡,,False,False
2037,,94005.0,郡・島嶼,栃木県,,,,那須郡,,False,False
2038,,103403.0,郡・島嶼,群馬県,,,,北群馬郡,,False,False
2039,,103608.0,郡・島嶼,群馬県,,,,多野郡,,False,False
2040,,103802.0,郡・島嶼,群馬県,,,,甘楽郡,,False,False
2041,,104205.0,郡・島嶼,群馬県,,,,吾妻郡,,False,False
2042,,104400.0,郡・島嶼,群馬県,,,,利根郡,,False,False
2043,,104604.0,郡・島嶼,群馬県,,,,佐波郡,,False,False
2044,,105201.0,郡・島嶼,群馬県,,,,邑楽郡,,False,False
2045,,113000.0,郡・島嶼,埼玉県,,,,北足立郡,,False,False
2046,,113204.0,郡・島嶼,埼玉県,,,,入間郡,,False,False
2047,,113409.0,郡・島嶼,埼玉県,,,,比企郡,,False,False
2048,,113603.0,郡・島嶼,埼玉県,,,,秩父郡,,False,False
2049,,113808.0,郡・島嶼,埼玉県,,,,児玉郡,,False,False
2050,,114006.0,郡・島嶼,埼玉県,,,,大里郡,,False,False
2051,,114405.0,郡・島嶼,埼玉県,,,,南埼玉郡,,False,False
2052,,114600.0,郡・島嶼,埼玉県,,,,北葛飾郡,,False,False
2053,,123200.0,郡・島嶼,千葉県,,,,印旛郡,,False,False
2054,,123404.0,郡・島嶼,千葉県,,,,香取郡,,False,False
2055,,124001.0,郡・島嶼,千葉県,,,,山武郡,,False,False
2056,,124206.0,郡・島嶼,千葉県,,,,長生郡,,False,False
2057,,124401.0,郡・島嶼,千葉県,,,,夷隅郡,,False,False
2058,,124605.0,郡・島嶼,千葉県,,,,安房郡,,False,False
2059,,133001.0,郡・島嶼,東京都,,,,西多摩郡,,False,False
2060,,133604.0,郡・島嶼,東京都,,,,島しょ,,False,False
2061,,143006.0,郡・島嶼,神奈川県,,,,三浦郡,,False,False
2062,,143201.0,郡・島嶼,神奈川県,,,,高座郡,,False,False
2063,,143405.0,郡・島嶼,神奈川県,,,,中郡,,False,False
2064,,143600.0,郡・島嶼,神奈川県,,,,足柄上郡,,False,False
2065,,143804.0,郡・島嶼,神奈川県,,,,足柄下郡,,False,False
2066,,144002.0,郡・島嶼,神奈川県,,,,愛甲郡,,False,False
2067,,153001.0,郡・島嶼,新潟県,,,,北蒲原郡,,False,False
2068,,153401.0,郡・島嶼,新潟県,,,,西蒲原郡,,False,False
2069,,153605.0,郡・島嶼,新潟県,,,,南蒲原郡,,False,False
2070,,153800.0,郡・島嶼,新潟県,,,,東蒲原郡,,False,False
2071,,154008.0,郡・島嶼,新潟県,,,,三島郡,,False,False
2072,,154601.0,郡・島嶼,新潟県,,,,南魚沼郡,,False,False
2073,,154806.0,郡・島嶼,新潟県,,,,中魚沼郡,,False,False
2074,,155004.0,郡・島嶼,新潟県,,,,刈羽郡,,False,False
2075,,155802.0,郡・島嶼,新潟県,,,,岩船郡,,False,False
2076,,163201.0,郡・島嶼,富山県,,,,中新川郡,,False,False
2077,,163406.0,郡・島嶼,富山県,,,,下新川郡,,False,False
2078,,173207.0,郡・島嶼,石川県,,,,能美郡,,False,False
2079,,173606.0,郡・島嶼,石川県,,,,河北郡,,False,False
2080,,173801.0,郡・島嶼,石川県,,,,羽咋郡,,False,False
2081,,174009.0,郡・島嶼,石川県,,,,鹿島郡,,False,False
2082,,174602.0,郡・島嶼,石川県,,,,鳳珠郡,,False,False
2083,,183202.0,郡・島嶼,福井県,,,,吉田郡,,False,False
2084,,183806.0,郡・島嶼,福井県,,,,今立郡,,False,False
2085,,184004.0,郡・島嶼,福井県,,,,南条郡,,False,False
2086,,184209.0,郡・島嶼,福井県,,,,丹生郡,,False,False
2087,,184403.0,郡・島嶼,福井県,,,,三方郡,,False,False
2088,,184802.0,郡・島嶼,福井県,,,,大飯郡,,False,False
2089,,185001.0,郡・島嶼,福井県,,,,三方上中郡,,False,False
2090,,193402.0,郡・島嶼,山梨県,,,,西八代郡,,False,False
2091,,193607.0,郡・島嶼,山梨県,,,,南巨摩郡,,False,False
2092,,193801.0,郡・島嶼,山梨県,,,,中巨摩郡,,False,False
2093,,194204.0,郡・島嶼,山梨県,,,,南都留郡,,False,False
2094,,194409.0,郡・島嶼,山梨県,,,,北都留郡,,False,False
2095,,203009.0,郡・島嶼,長野県,,,,南佐久郡,,False,False
2096,,203203.0,郡・島嶼,長野県,,,,北佐久郡,,False,False
2097,,203408.0,郡・島嶼,長野県,,,,小県郡,,False,False
2098,,203602.0,郡・島嶼,長野県,,,,諏訪郡,,False,False
2099,,203807.0,郡・島嶼,長野県,,,,上伊那郡,,False,False
2100,,204005.0,郡・島嶼,長野県,,,,下伊那郡,,False,False
2101,,204200.0,郡・島嶼,長野県,,,,木曽郡,,False,False
2102,,204404.0,郡・島嶼,長野県,,,,東筑摩郡,,False,False
2103,,204803.0,郡・島嶼,長野県,,,,北安曇郡,,False,False
2104,,205206.0,郡・島嶼,長野県,,,,埴科郡,,False,False
2105,,205401.0,郡・島嶼,長野県,,,,上高井郡,,False,False
2106,,205605.0,郡・島嶼,長野県,,,,下高井郡,,False,False
2107,,205800.0,郡・島嶼,長野県,,,,上水内郡,,False,False
2108,,206008.0,郡・島嶼,長野県,,,,下水内郡,,False,False
2109,,213004.0,郡・島嶼,岐阜県,,,,羽島郡,,False,False
2110,,213403.0,郡・島嶼,岐阜県,,,,養老郡,,False,False
2111,,213608.0,郡・島嶼,岐阜県,,,,不破郡,,False,False
2112,,213802.0,郡・島嶼,岐阜県,,,,安八郡,,False,False
2113,,214001.0,郡・島嶼,岐阜県,,,,揖斐郡,,False,False
2114,,214205.0,郡・島嶼,岐阜県,,,,本巣郡,,False,False
2115,,215007.0,郡・島嶼,岐阜県,,,,加茂郡,,False,False
2116,,215201.0,郡・島嶼,岐阜県,,,,可児郡,,False,False
2117,,216003.0,郡・島嶼,岐阜県,,,,大野郡,,False,False
2118,,223000.0,郡・島嶼,静岡県,,,,賀茂郡,,False,False
2119,,223204.0,郡・島嶼,静岡県,,,,田方郡,,False,False
2120,,223409.0,郡・島嶼,静岡県,,,,駿東郡,,False,False
2121,,224201.0,郡・島嶼,静岡県,,,,榛原郡,,False,False
2122,,224600.0,郡・島嶼,静岡県,,,,周智郡,,False,False
2123,,233005.0,郡・島嶼,愛知県,,,,愛知郡,,False,False
2124,,233404.0,郡・島嶼,愛知県,,,,西春日井郡,,False,False
2125,,233609.0,郡・島嶼,愛知県,,,,丹羽郡,,False,False
2126,,234206.0,郡・島嶼,愛知県,,,,海部郡,,False,False
2127,,234401.0,郡・島嶼,愛知県,,,,知多郡,,False,False
2128,,235008.0,郡・島嶼,愛知県,,,,額田郡,,False,False
2129,,235601.0,郡・島嶼,愛知県,,,,北設楽郡,,False,False
2130,,243001.0,郡・島嶼,三重県,,,,桑名郡,,False,False
2131,,243205.0,郡・島嶼,三重県,,,,員弁郡,,False,False
2132,,243400.0,郡・島嶼,三重県,,,,三重郡,,False,False
2133,,244406.0,郡・島嶼,三重県,,,,多気郡,,False,False
2134,,244601.0,郡・島嶼,三重県,,,,度会郡,,False,False
2135,,245402.0,郡・島嶼,三重県,,,,北牟婁郡,,False,False
2136,,245607.0,郡・島嶼,三重県,,,,南牟婁郡,,False,False
2137,,253804.0,郡・島嶼,滋賀県,,,,蒲生郡,,False,False
2138,,254207.0,郡・島嶼,滋賀県,,,,愛知郡,,False,False
2139,,254401.0,郡・島嶼,滋賀県,,,,犬上郡,,False,False
2140,,263001.0,郡・島嶼,京都府,,,,乙訓郡,,False,False
2141,,263206.0,郡・島嶼,京都府,,,,久世郡,,False,False
2142,,263401.0,郡・島嶼,京都府,,,,綴喜郡,,False,False
2143,,263605.0,郡・島嶼,京都府,,,,相楽郡,,False,False
2144,,264008.0,郡・島嶼,京都府,,,,船井郡,,False,False
2145,,264601.0,郡・島嶼,京都府,,,,与謝郡,,False,False
2146,,273007.0,郡・島嶼,大阪府,,,,三島郡,,False,False
2147,,273201.0,郡・島嶼,大阪府,,,,豊能郡,,False,False
2148,,273406.0,郡・島嶼,大阪府,,,,泉北郡,,False,False
2149,,273601.0,郡・島嶼,大阪府,,,,泉南郡,,False,False
2150,,273805.0,郡・島嶼,大阪府,,,,南河内郡,,False,False
2151,,283002.0,郡・島嶼,兵庫県,,,,川辺郡,,False,False
2152,,283606.0,郡・島嶼,兵庫県,,,,多可郡,,False,False
2153,,283801.0,郡・島嶼,兵庫県,,,,加古郡,,False,False
2154,,284408.0,郡・島嶼,兵庫県,,,,神崎郡,,False,False
2155,,284602.0,郡・島嶼,兵庫県,,,,揖保郡,,False,False
2156,,284807.0,郡・島嶼,兵庫県,,,,赤穂郡,,False,False
2157,,285005.0,郡・島嶼,兵庫県,,,,佐用郡,,False,False
2158,,285803.0,郡・島嶼,兵庫県,,,,美方郡,,False,False
2159,,293202.0,郡・島嶼,奈良県,,,,山辺郡,,False,False
2160,,293407.0,郡・島嶼,奈良県,,,,生駒郡,,False,False
2161,,293601.0,郡・島嶼,奈良県,,,,磯城郡,,False,False
2162,,293806.0,郡・島嶼,奈良県,,,,宇陀郡,,False,False
2163,,294004.0,郡・島嶼,奈良県,,,,高市郡,,False,False
2164,,294209.0,郡・島嶼,奈良県,,,,北葛城郡,,False,False
2165,,294403.0,郡・島嶼,奈良県,,,,吉野郡,,False,False
2166,,303003.0,郡・島嶼,和歌山県,,,,海草郡,,False,False
2167,,303402.0,郡・島嶼,和歌山県,,,,伊都郡,,False,False
2168,,303607.0,郡・島嶼,和歌山県,,,,有田郡,,False,False
2169,,303801.0,郡・島嶼,和歌山県,,,,日高郡,,False,False
2170,,304000.0,郡・島嶼,和歌山県,,,,西牟婁郡,,False,False
2171,,304204.0,郡・島嶼,和歌山県,,,,東牟婁郡,,False,False
2172,,313009.0,郡・島嶼,鳥取県,,,,岩美郡,,False,False
2173,,313203.0,郡・島嶼,鳥取県,,,,八頭郡,,False,False
2174,,313602.0,郡・島嶼,鳥取県,,,,東伯郡,,False,False
2175,,313807.0,郡・島嶼,鳥取県,,,,西伯郡,,False,False
2176,,314005.0,郡・島嶼,鳥取県,,,,日野郡,,False,False
2177,,323403.0,郡・島嶼,島根県,,,,仁多郡,,False,False
2178,,323802.0,郡・島嶼,島根県,,,,飯石郡,,False,False
2179,,324400.0,郡・島嶼,島根県,,,,邑智郡,,False,False
2180,,325007.0,郡・島嶼,島根県,,,,鹿足郡,,False,False
2181,,325201.0,郡・島嶼,島根県,,,,隠岐郡,,False,False
